US,6001,,,,2201540500,,,VMT,2772270.825,2016,20180130,,189900.5439,187682.731,215405.4335,218454.9417,243128.1566,255048.9164,275286.4848,275286.4848,247009.3395,248395.457,215128.2223,201544.0926,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201610200,,,VMT,459295.2031,2016,20180130,,33344.83157,32564.03019,38075.57353,37708.13457,39683.10658,41290.63963,42576.66401,43449.32598,39774.96375,40280.19018,35916.88376,34722.71655,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201610300,,,VMT,322510.0262,2016,20180130,,23414.22777,22865.96106,26736.08201,26478.07202,27864.86699,28993.65196,29896.6785,30509.44831,27929.36768,28284.12991,25220.28326,24381.75741,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201610400,,,VMT,2859911.152,2016,20180130,,207629.5485,202767.7025,237086.642,234798.6956,247096.33,257106.018,265113.7556,270547.5935,247668.3006,250814.2135,223645.0451,216209.2781,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2201610500,,,VMT,1433770.556,2016,20180130,,104091.7418,101654.3334,118859.5829,117712.5577,123877.7793,128895.9757,132910.5265,135634.6939,124164.5276,125741.6805,112120.854,108393.0515,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202210200,,,VMT,3211678.192,2016,20180130,,229956.1508,228029.1591,264963.4614,263357.619,278773.6721,284875.8443,312496.2896,304467.1018,270744.4603,272350.3027,250510.9041,251474.4,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202210300,,,VMT,2472108.502,2016,20180130,,177002.9628,175519.7094,203948.9596,202712.9028,214579.0219,219276.0154,240536.1585,234355.8931,208398.7381,209634.7948,192824.4672,193566.0939,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202210400,,,VMT,34677069.43,2016,20180130,,2482878.087,2462072.01,2860858.342,2843519.772,3009969.681,3075855.936,3374078.872,3287386.282,2923276.831,2940615.401,2704811.471,2715214.51,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202210500,,,VMT,27298990.9,2016,20180130,,1954607.682,1938228.417,2252166.839,2238517.315,2369552.453,2421420.396,2656191.828,2587944.416,2301304.837,2314954.36,2129321.334,2137510.966,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202310200,,,VMT,4321521.32,2016,20180130,,310717.3944,305963.7049,354796.8853,350907.5469,371218.6867,385479.6909,422644.7916,413137.4448,364304.2322,366032.87,337078.67,338375.1161,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
